Time,BasePrice,USDPrice,24Hr USD Volume
2017-11-16 08:07:04.304036,0.0436394,324.286126976,36241108.27513365
2017-11-16 08:08:04.764464,0.04374166,325.0460251264,36237419.241589524
2017-11-16 08:09:05.161688,0.0436394,324.286126976,36213991.951381244
2017-11-16 08:10:05.445611,0.0438,325.017024,36167925.45730518
2017-11-16 08:11:05.750316,0.0438,325.017024,36206572.84220223
2017-11-16 08:12:06.075354,0.04379124,324.9520205952,36242891.75735145
2017-11-16 08:13:06.524658,0.04375,324.64599999999996,36229189.13334027
2017-11-16 08:14:06.818102,0.04375,324.64599999999996,36168244.7871249
2017-11-16 08:15:07.190769,0.0437,324.333971,36128712.048574425
2017-11-16 08:16:07.435340,0.0437834,324.952951622,36126276.441244334
2017-11-16 08:17:07.863256,0.043814,325.18005962,36090956.92141689
2017-11-16 08:18:08.151574,0.0437,324.333971,36073070.54638891
2017-11-16 08:19:08.437396,0.04364,323.8886612,36074021.74563723
2017-11-16 08:20:08.712348,0.04359994,324.72799312599994,36240919.042065196
2017-11-16 08:21:09.021712,0.0435999,324.72769521,36262221.974306695
2017-11-16 08:22:09.288276,0.04357983,324.578215857,36261788.181574814
2017-11-16 08:23:09.586286,0.04351192,324.072428968,36280884.717905276
2017-11-16 08:24:10.047804,0.04359,324.653961,36325460.76971486
2017-11-16 08:25:10.358998,0.043814,325.99456188,36312530.88630585
2017-11-16 08:26:10.772744,0.04378884,325.80736091280005,36350842.934099056
2017-11-16 08:27:11.201765,0.0437,325.14635400000003,36359163.79529218
2017-11-16 08:28:11.511709,0.04360002,324.4024608084,36326459.03223577
2017-11-16 08:29:12.314652,0.0437,325.14635400000003,36321834.50056823
2017-11-16 08:30:12.610229,0.04369,324.68354569999997,36276742.55287828
2017-11-16 08:31:12.922235,0.0437,324.757861,36286244.84616268
2017-11-16 08:32:13.447941,0.0437,324.757861,36277556.80235969
2017-11-16 08:33:13.913374,0.04381399,325.60498110469996,36243036.82961288
2017-11-16 08:34:14.154194,0.04384999,325.8725161847,36243503.541958906
2017-11-16 08:35:14.462434,0.04369014,324.05938021080004,36233038.39703304
2017-11-16 08:36:14.786268,0.04386637,325.3665168914,36231801.1466602
2017-11-16 08:37:15.075159,0.04397999,326.20926142779996,36231984.590680346
2017-11-16 08:38:15.355232,0.04395999,326.0609170278,36226822.48459616
2017-11-16 08:39:15.827975,0.04385,325.245097,36260210.96075991
2017-11-16 08:40:16.357836,0.04377158,325.4972872066,36351977.24442132
2017-11-16 08:41:16.680400,0.04377158,325.4972872066,36351222.62007034
2017-11-16 08:42:16.984776,0.04370001,324.9650733627,36352116.37390979
2017-11-16 08:43:17.319520,0.04369742,324.9458134234,36354843.31821943
2017-11-16 08:44:17.758873,0.04376,325.4111752,36323140.86538655
2017-11-16 08:45:18.857313,0.04361044,324.49656195200004,36349860.10854185
2017-11-16 08:46:19.317654,0.0437,325.16296000000006,36352273.92080365
2017-11-16 08:47:19.655293,0.04369,325.088552,36337607.386710525
2017-11-16 08:48:20.000716,0.04376,325.60940800000003,36336046.29466762
2017-11-16 08:49:21.211344,0.04369001,325.08862640800004,36335374.1270977
2017-11-16 08:50:21.583674,0.04376,325.9100392,36341065.42785156
2017-11-16 08:51:21.907737,0.04369,325.3887023,36337770.18771535
2017-11-16 08:52:22.239035,0.04360598,324.7629490666,36337054.822850406
2017-11-16 08:53:22.669180,0.043606,324.76309802,36332843.759044714
2017-11-16 08:54:22.921648,0.04360006,324.71885886020004,36324987.38705643
2017-11-16 08:55:23.380679,0.04360598,324.72283156500004,36322022.38155596
2017-11-16 08:56:23.691937,0.04362,324.827235,36319169.28164356
2017-11-16 08:57:23.970066,0.04361,324.7527675,36327784.47028205
2017-11-16 08:58:24.372840,0.04368802,325.333762935,36333890.038043395
2017-11-16 08:59:24.870356,0.04368802,325.333762935,36331190.67315712
2017-11-16 09:00:25.183217,0.04368802,325.3962368036,36334748.40098507
2017-11-16 09:01:25.477745,0.04348702,323.8991526236,36358065.29887306
2017-11-16 09:02:25.832485,0.04375004,325.8581729272,36355501.49037548
2017-11-16 09:03:26.190332,0.0435,323.99583,36360387.02133608
2017-11-16 09:04:26.455746,0.0435,323.99583,36355882.956809245
2017-11-16 09:05:26.915169,0.0434753,324.227049069,36400699.70616565
2017-11-16 09:06:27.242012,0.04341546,323.7807785058,36397226.80075091
2017-11-16 09:07:27.520792,0.04336831,323.4291465363,36376621.02593965
2017-11-16 09:08:27.746725,0.04347,324.1875231,36366432.19437186
2017-11-16 09:09:27.968070,0.04334694,323.2697748462,36336555.22952649
2017-11-16 09:10:28.276944,0.04335619,324.20761689630007,36446217.59783844
2017-11-16 09:11:28.559768,0.043331,324.01925187,36461735.06009953
2017-11-16 09:12:29.075479,0.0433361,324.05738849700003,36455548.07613606
2017-11-16 09:13:29.537221,0.0433355,324.052901835,36493828.21358158
2017-11-16 09:14:30.293509,0.0433355,324.052901835,36493831.51322237
2017-11-16 09:15:30.610148,0.04333608,324.3718588824,36524943.919744454
2017-11-16 09:16:30.903598,0.04333599,324.37118522969996,36529724.34395935
2017-11-16 09:17:31.350370,0.04312335,322.7795684505,36545422.56414482
2017-11-16 09:18:31.789740,0.04312339,322.7798678517,36557268.62479348
2017-11-16 09:19:32.101846,0.0433,324.10179899999997,36568475.336484924
2017-11-16 09:20:32.404030,0.04316767,323.3362085408,36585386.04544867
2017-11-16 09:21:32.882048,0.0432,323.578368,36610469.99168907
2017-11-16 09:22:33.193751,0.04331567,324.44476406079997,36632504.0968359
2017-11-16 09:23:33.635448,0.04347121,325.6097959904,36652308.64538464
2017-11-16 09:24:33.997966,0.04347121,325.6097959904,36650086.89676254
2017-11-16 11:37:30.703880,0.04337474,325.4280955454,36981924.95388484
